"Country_code","Country_name","Series code","Series_name","SCALE","Decimals","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","Income_group"
"MYS","Malaysia","NY.GDP.MKTP.CD","GDP ($)",0,0,44024178269.52,49133852000.25,59151288902.95,66894450252.19,74480816088.37,88832452511.74,100851784847.52,100168847815.19,72175310308.04,79148423191.08,93789738019.01,92783948532.71,100845527581.23,110202369803.91,124749475249.61,137848284960.42,156523433242.51,186642151162.79,221828443113.77,193092897727.27,237803850458.68,NA,"Upper middle income"
"MYT","Mayotte","NY.GNP.PCAP.CD","GNI per capita (Atlas $)",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Upper middle income"
"MYT","Mayotte","ER.LND.PTLD.ZS","Nationally terrestrial protected areas (% of total land area)",0,1,0,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,NA,NA,"Upper middle income"
"MYT","Mayotte","EN.ATM.CO2E.PC","CO2 emissions per capita (metric tons)",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Upper middle income"
"MYT","Mayotte","AG.YLD.CREL.KG","Cereal yield (kg per hectare)",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Upper middle income"
"MYT","Mayotte","SE.ENR.PRSC.FM.ZS","Ratio of girls to boys in primary & secondary school (%)",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Upper middle income"
"MYT","Mayotte","EG.USE.PCAP.KG.OE","Energy use per capita (kilograms of oil equivalent)",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Upper middle income"
"MYT","Mayotte","EN.URB.MCTY.TL.ZS","Population in urban agglomerations >1million (%)",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Upper middle income"
"MYT","Mayotte","SE.PRM.CMPT.ZS","Primary completion rate, total (% of relevant age group)",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Upper middle income"
"MYT","Mayotte","EN.ATM.CO2E.PP.GD.KD","CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Upper middle income"
"MYT","Mayotte","EG.USE.COMM.GD.PP.KD","Energy use per units of GDP (kg oil eq./$1,000 of 2005 PPP $)",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Upper middle income"
"MYT","Mayotte","BX.KLT.DINV.WD.GD.ZS","Foreign direct investment, net inflows (% of GDP)",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Upper middle income"
"MYT","Mayotte","EN.ATM.CO2E.KT","CO2 emissions, total (KtCO2)",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Upper middle income"
"MYT","Mayotte","SP.POP.GROW","Population growth (annual %)",0,1,5.57,5.77,5.85,5.73,5.41,4.98,4.55,4.19,3.9,3.69,3.54,3.39,3.26,3.17,3.13,3.12,3.12,3.12,3.12,3.11,3.11,NA,"Upper middle income"
"MYT","Mayotte","SH.DYN.MORT","Under-five mortality rate (per 1,000)",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Upper middle income"
"MYT","Mayotte","SP.POP.TOTL","Population",0,0,92413,97901,103795,109918,116028,121949,127624,133089,138384,143585,148753,153887,158983,164101,169315,174681,180217,185922,191805,197870,204114,NA,"Upper middle income"
"MYT","Mayotte","SP.URB.GROW","Urban population growth (annual %)",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Upper middle income"
"MYT","Mayotte","SP.URB.TOTL","Urban population",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Upper middle income"
"MYT","Mayotte","NY.GDP.MKTP.CD","GDP ($)",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Upper middle income"
"NAM","Namibia","EN.ATM.CO2E.PC","CO2 emissions per capita (metric tons)",0,1,0.01,0.01,0.01,0.01,0.02,1.05,1.12,1.09,1.11,0.96,0.93,1.08,1.12,1.18,1.22,1.28,1.35,1.39,1.8,NA,NA,NA,"Upper middle income"
"NAM","Namibia","NY.GNP.PCAP.CD","GNI per capita (Atlas $)",0,0,1720,1830,1920,1870,2030,2210,2190,2160,2030,1890,1950,1890,NA,NA,NA,3300,3760,3970,4120,4130,4500,NA,"Upper middle income"
"NAM","Namibia","ER.LND.PTLD.ZS","Nationally terrestrial protected areas (% of total land area)",0,1,14.42,14.42,14.42,14.42,14.42,14.42,14.42,14.42,14.42,14.46,14.46,14.46,14.46,14.46,14.46,14.46,14.46,14.46,14.46,14.46,NA,NA,"Upper middle income"
"NAM","Namibia","SP.POP.GROW","Population growth (annual %)",0,1,3.9,3.5,3.18,2.97,2.9,2.92,2.96,2.95,2.85,2.65,2.39,2.12,1.89,1.75,1.73,1.78,1.84,1.89,1.9,1.88,1.82,NA,"Upper middle income"
"NAM","Namibia","SE.ENR.PRSC.FM.ZS","Ratio of girls to boys in primary & secondary school (%)",0,0,110.83,106.37,105.56,104.7,103.93,103.15,103.14,103.32,103.47,103.14,103.17,103.51,103.41,103.17,103.54,103.37,103.77,103.8,NA,NA,NA,NA,"Upper middle income"
"NAM","Namibia","SP.POP.TOTL","Population",0,0,1414830,1465201,1512524,1558055,1603865,1651352,1700975,1751872,1802579,1851034,1895839,1936399,1973408,2008342,2043339,2079951,2118653,2158984,2200422,2242078,2283289,NA,"Upper middle income"
"NAM","Namibia","EN.ATM.CO2E.KT","CO2 emissions, total (KtCO2)",0,1,7.33,14.67,14.67,18.34,29.34,1741.83,1906.84,1903.17,1994.85,1771.16,1763.83,2086.52,2214.87,2361.55,2497.23,2658.57,2852.93,2992.27,3967.69,NA,NA,NA,"Upper middle income"
"NAM","Namibia","EN.ATM.CO2E.PP.GD.KD","CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",0,1,1.3,2.4,2.24,2.86,4.26,243.23,258.03,247.11,250.75,215.37,207.25,242.31,245.46,251.07,236.48,245.55,246.09,244.95,311.41,NA,NA,NA,"Upper middle income"
"NAM","Namibia","EG.USE.COMM.GD.PP.KD","Energy use per units of GDP (kg oil eq./$1,000 of 2005 PPP $)",0,1,NA,106.8,107.58,120.06,122.09,126.89,132.65,130.06,130.78,121.18,119.7,133.3,129.5,132.57,132.45,133.04,132.66,131.94,144.42,135.36,NA,NA,"Upper middle income"
"NAM","Namibia","SH.DYN.MORT","Under-five mortality rate (per 1,000)",0,0,73.1,71.4,70.1,69.2,68.7,68.8,69.3,70.3,71.5,72.8,73.9,74.6,74.5,73.7,71.9,58.1,53.9,50.4,46.8,44.1,40.1,NA,"Upper middle income"
"NAM","Namibia","EG.USE.PCAP.KG.OE","Energy use per capita (kilograms of oil equivalent)",0,0,NA,444.8,465.2,493.9,523.59,550.28,576.31,571.78,577.19,538.39,537.36,592.76,592.14,620.87,684.49,692.52,725.88,746.51,836.26,763.8,NA,NA,"Upper middle income"
"NAM","Namibia","SE.PRM.CMPT.ZS","Primary completion rate, total (% of relevant age group)",0,0,NA,NA,74.41,NA,72.26,69.34,77.51,NA,96.88,95.5,91.59,94.1,92.52,92.75,85.39,86.19,83.73,83.65,80.79,87.08,NA,NA,"Upper middle income"
"NAM","Namibia","SP.URB.TOTL","Urban population",0,0,391907.91,412014.52,431674.35,451212.73,471215.54,492102.9,515735.62,540277.32,565288.77,590109.64,614251.84,637849.83,660697,683237.95,706177.96,730062.8,755935.39,782847.6,810635.46,838985.59,867649.82,NA,"Upper middle income"
"NAM","Namibia","AG.YLD.CREL.KG","Cereal yield (kg per hectare)",0,0,457,547,158.9,356,334.5,205.6,273.9,521.2,252.8,243.3,373.6,387.2,412.5,327.9,388.8,377.2,423.9,481.3,494.9,364.7,NA,NA,"Upper middle income"
"NAM","Namibia","SP.URB.GROW","Urban population growth (annual %)",0,1,4.84,5,4.66,4.43,4.34,4.34,4.69,4.65,4.53,4.3,4.01,3.77,3.52,3.35,3.3,3.33,3.48,3.5,3.49,3.44,3.36,NA,"Upper middle income"
"NAM","Namibia","BX.KLT.DINV.WD.GD.ZS","Foreign direct investment, net inflows (% of GDP)",0,1,1.26,4.83,4.17,1.94,3.01,4.37,3.69,2.5,2.83,0.05,3.04,1.02,NA,0.67,1.34,2.29,-0.39,1.93,4.56,5.34,7.05,NA,"Upper middle income"
"NAM","Namibia","EN.URB.MCTY.TL.ZS","Population in urban agglomerations >1million (%)",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Upper middle income"
"NAM","Namibia","NY.GDP.MKTP.CD","GDP ($)",0,0,2350307518.86,2492290810.72,2837643854.48,2846613961.57,3251945055.73,3503088568.37,3491458823.18,3635229630.8,3398703829.25,3385824193.81,3908501440.92,3546869555.12,NA,4934391534.39,6605804204.82,7261676364.21,7980502215.66,8805815602.84,8967523024.72,9182440405.95,12170331921.87,NA,"Upper middle income"
"NCL","New Caledonia","NY.GNP.PCAP.CD","GNI per capita (Atlas $)",0,0,15010,15480,16350,16590,17000,18300,18290,17790,15750,14810,14020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High income: nonOECD"
"NCL","New Caledonia","EG.USE.COMM.GD.PP.KD","Energy use per units of GDP (kg oil eq./$1,000 of 2005 PPP $)",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High income: nonOECD"
"NCL","New Caledonia","SP.URB.TOTL","Urban population",0,0,100128,102852.56,105822.21,109053.75,112565.82,116379,119421.4,122880.48,125583,128833.98,131989.37,135305.92,138697.04,142167.9,145725.07,149308.34,152756.84,156154.08,159815.5,163062.31,166370,NA,"High income: nonOECD"
"NCL","New Caledonia","SH.DYN.MORT","Under-five mortality rate (per 1,000)",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High income: nonOECD"
"NCL","New Caledonia","EN.ATM.CO2E.KT","CO2 emissions, total (KtCO2)",0,1,1624.48,1789.5,1771.16,1771.16,1723.49,1730.82,1763.83,1826.17,1804.16,2035.18,2299.21,2119.53,2427.55,2750.25,2552.23,2801.59,2779.59,2852.93,3149.95,NA,NA,NA,"High income: nonOECD"
"NCL","New Caledonia","AG.YLD.CREL.KG","Cereal yield (kg per hectare)",0,0,1865,2358.9,3003.7,2400,3036.3,3128.1,3711.1,3704.1,3649.2,3704.5,3760.7,3979.1,3649.9,3895.2,3871.1,3783.9,3685.2,3965.5,3626.1,3391,NA,NA,"High income: nonOECD"
"NCL","New Caledonia","ER.LND.PTLD.ZS","Nationally terrestrial protected areas (% of total land area)",0,1,5.53,5.53,5.53,5.54,5.54,5.54,5.54,5.54,5.54,5.54,5.54,5.54,5.54,5.54,5.54,5.54,5.54,5.54,5.54,5.54,NA,NA,"High income: nonOECD"
"NCL","New Caledonia","EG.USE.PCAP.KG.OE","Energy use per capita (kilograms of oil equivalent)",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High income: nonOECD"
"NCL","New Caledonia","SE.PRM.CMPT.ZS","Primary completion rate, total (% of relevant age group)",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High income: nonOECD"
"NCL","New Caledonia","EN.ATM.CO2E.PC","CO2 emissions per capita (metric tons)",0,1,9.67,10.39,10.02,9.75,9.21,8.97,8.95,9.06,8.8,9.73,10.78,9.75,10.96,12.18,11.09,11.95,11.66,11.77,12.77,NA,NA,NA,"High income: nonOECD"
"NCL","New Caledonia","EN.ATM.CO2E.PP.GD.KD","CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High income: nonOECD"
"NCL","New Caledonia","SP.URB.GROW","Urban population growth (annual %)",0,1,2.56,2.68,2.85,3.01,3.17,3.33,2.58,2.86,2.18,2.56,2.42,2.48,2.48,2.47,2.47,2.43,2.28,2.2,2.32,2.01,2.01,NA,"High income: nonOECD"
"NCL","New Caledonia","BX.KLT.DINV.WD.GD.ZS","Foreign direct investment, net inflows (% of GDP)",0,1,1.24,0.12,-0.01,0.65,0,0.02,-0.02,0.3,0,0.15,-1.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High income: nonOECD"
"NCL","New Caledonia","SP.POP.GROW","Population growth (annual %)",0,1,2.29,2.45,2.61,2.77,2.94,3.1,2.05,2.33,1.65,2.03,1.9,1.9,1.9,1.9,1.9,1.86,1.72,1.64,1.76,1.46,1.46,NA,"High income: nonOECD"
"NCL","New Caledonia","EN.URB.MCTY.TL.ZS","Population in urban agglomerations >1million (%)",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High income: nonOECD"
"NCL","New Caledonia","SP.POP.TOTL","Population",0,0,168000,172167,176723.79,181695.69,187110.74,193000,197000,201641.74,205000,209214,213230,217324,221490,225735,230068,234393,238459,242400,246705,250325.93,254000,NA,"High income: nonOECD"
"NCL","New Caledonia","NY.GDP.MKTP.CD","GDP ($)",0,0,2529310103.84,2653781596.46,2923764926.4,3070161471.04,3038727617.04,3628440274.67,3606968433.93,3291489840.57,3158806480.26,3056999988.09,2682347064.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High income: nonOECD"
"NCL","New Caledonia","SE.ENR.PRSC.FM.ZS","Ratio of girls to boys in primary & secondary school (%)",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High income: nonOECD"
"NER","Niger","NY.GNP.PCAP.CD","GNI per capita (Atlas $)",0,0,300,300,290,240,210,190,200,200,200,190,180,170,170,200,220,260,280,290,330,340,370,NA,"Low income"
"NER","Niger","SH.DYN.MORT","Under-five mortality rate (per 1,000)",0,0,311,305.9,296.6,287.1,276.2,266.9,257.4,247.4,237.1,227.4,217.8,208.5,200.3,192.2,184.1,176.5,169.7,162.5,155.9,150,143.3,NA,"Low income"
"NER","Niger","EN.ATM.CO2E.PC","CO2 emissions per capita (metric tons)",0,1,0.11,0.1,0.09,0.1,0.1,0.1,0.11,0.1,0.11,0.1,0.07,0.07,0.07,0.07,0.07,0.06,0.06,0.06,0.06,NA,NA,NA,"Low income"
"NER","Niger","EG.USE.COMM.GD.PP.KD","Energy use per units of GDP (kg oil eq./$1,000 of 2005 PPP $)",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Low income"
"NER","Niger","SP.URB.TOTL","Urban population",0,0,1199382.49,1244025.59,1291459.46,1341683.97,1394620.39,1450214.85,1508582.85,1569816.82,1633804.24,1700372.9,1769432.2,1834179.33,1901083.96,1970439.16,2042642.65,2118003.09,2204770.6,2295455.97,2390031.16,2488389.11,2590496.15,NA,"Low income"
"NER","Niger","SP.POP.TOTL","Population",0,0,7788198,8036341,8299868,8578542,8871631,9178575,9499892,9835945,10185812,10548219,10922421,11308134,11706182,12118322,12546945,12993884,13460138,13945662,14450007,14972257,15511953,NA,"Low income"
"NER","Niger","ER.LND.PTLD.ZS","Nationally terrestrial protected areas (% of total land area)",0,1,6.84,6.84,6.84,6.84,6.84,6.84,6.84,6.84,6.84,6.84,6.84,6.84,6.84,6.84,6.84,6.84,6.84,6.84,6.84,6.84,NA,NA,"Low income"
"NER","Niger","NY.GDP.MKTP.CD","GDP ($)",0,0,2480680484,2327993642.79,2344994701.9,1606581743.71,1563220457.87,1880797332.94,1987780224.46,1845597711.25,2076743693.02,2018190752.95,1798365122.62,1945323583.98,2170481508.87,2731417756.37,3052898739.47,3405135477.41,3645126125.95,4290510300.1,5369911346.33,5259368130.36,5548814097.97,NA,"Low income"
"NER","Niger","SP.URB.GROW","Urban population growth (annual %)",0,1,4.21,3.65,3.74,3.82,3.87,3.91,3.95,3.98,4,3.99,3.98,3.59,3.58,3.58,3.6,3.62,4.01,4.03,4.04,4.03,4.02,NA,"Low income"
"NER","Niger","EN.ATM.CO2E.KT","CO2 emissions, total (KtCO2)",0,1,832.41,821.41,784.74,880.08,872.75,920.42,1015.76,1012.09,1074.43,1059.76,795.74,759.07,814.07,880.08,880.08,825.08,817.74,872.75,850.74,NA,NA,NA,"Low income"
"NER","Niger","EN.ATM.CO2E.PP.GD.KD","CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",0,1,152.32,146.64,149.86,165.66,157.96,162.35,173.25,168,161.51,160.22,122.02,108.68,113.16,116.18,116.06,104.12,97.54,100.68,90.28,NA,NA,NA,"Low income"
"NER","Niger","SE.ENR.PRSC.FM.ZS","Ratio of girls to boys in primary & secondary school (%)",0,0,52.99,52.7,54.28,56.37,NA,59.66,60.4,62.22,63.59,64.78,65.03,65.39,65.79,67.13,67.74,69.34,70.01,70.95,73.94,75.29,77.87,NA,"Low income"
"NER","Niger","AG.YLD.CREL.KG","Cereal yield (kg per hectare)",0,0,310.2,361.6,298.3,292.5,349.1,291.3,311.2,267.9,389.1,381.4,289.6,401,411.3,441.9,347.2,436.8,450.3,436.9,488.9,379.8,NA,NA,"Low income"
"NER","Niger","EN.URB.MCTY.TL.ZS","Population in urban agglomerations >1million (%)",0,0,5.54,5.62,5.7,5.77,5.84,5.9,5.97,6.03,6.1,6.16,6.23,6.29,6.36,6.42,6.48,6.53,6.58,6.62,6.66,6.71,6.75,NA,"Low income"
"NER","Niger","SE.PRM.CMPT.ZS","Primary completion rate, total (% of relevant age group)",0,0,15.78,17.11,17.81,15.69,NA,13.4,13.94,17.6,NA,18.78,17.92,19.08,20.64,20,26.2,29.28,32.43,39.28,37.87,40.32,40.69,NA,"Low income"
"NER","Niger","EG.USE.PCAP.KG.OE","Energy use per capita (kilograms of oil equivalent)",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Low income"
"NER","Niger","SP.POP.GROW","Population growth (annual %)",0,1,3.03,3.14,3.23,3.3,3.36,3.4,3.44,3.48,3.5,3.5,3.49,3.47,3.46,3.46,3.48,3.5,3.53,3.54,3.55,3.55,3.54,NA,"Low income"
"NER","Niger","BX.KLT.DINV.WD.GD.ZS","Foreign direct investment, net inflows (% of GDP)",0,1,1.65,0.65,2.4,-2.14,-0.72,0.38,0.5,0.98,-0.05,0.01,0.47,1.18,0.11,0.55,0.86,1.29,1.39,3.01,6.34,14.05,17.06,NA,"Low income"
"NGA","Nigeria","EN.ATM.CO2E.KT","CO2 emissions, total (KtCO2)",0,1,45375.46,45247.11,64883.9,60061.79,46658.91,34917.17,40421.34,40190.32,40182.99,44788.74,79181.53,83350.91,98125.25,93138.13,97047.16,104043.79,92225.05,88605.72,95756.37,NA,NA,NA,"Lower middle income"
"NGA","Nigeria","EN.ATM.CO2E.PP.GD.KD","CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",0,1,328.25,312.46,435.36,394.33,306.03,223.43,247.99,240.09,235.62,259.77,435.71,444.86,515.73,443.8,418.11,425.29,354.97,320.38,326.63,NA,NA,NA,"Lower middle income"
"NGA","Nigeria","SP.URB.TOTL","Urban population",0,0,34435876.12,36015006.19,37638209.6,39307362,41025412.99,42795713.63,44619372.84,46499399.63,48443970.9,50463725.66,52567627.8,54787121.79,57100310.19,59507605.78,62007184.51,64598383.08,67254630.18,70007683.64,72861947.03,75822745.74,78894744.64,NA,"Lower middle income"
"NGA","Nigeria","EN.ATM.CO2E.PC","CO2 emissions per capita (metric tons)",0,1,0.47,0.45,0.63,0.57,0.43,0.32,0.36,0.35,0.34,0.37,0.64,0.66,0.76,0.7,0.71,0.74,0.64,0.6,0.64,NA,NA,NA,"Lower middle income"
"NGA","Nigeria","SH.DYN.MORT","Under-five mortality rate (per 1,000)",0,0,212.6,213,213,212.2,210.8,207.6,204,199.8,195.3,190.8,186,181.6,177.2,172.8,168.1,163.5,159.1,154.6,151,146.7,142.9,NA,"Lower middle income"
"NGA","Nigeria","SE.PRM.CMPT.ZS","Primary completion rate, total (% of relevant age group)",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.66,76.79,79.97,85.58,79.16,NA,NA,NA,NA,"Lower middle income"
"NGA","Nigeria","SE.ENR.PRSC.FM.ZS","Ratio of girls to boys in primary & secondary school (%)",0,0,76.52,NA,NA,NA,NA,NA,NA,NA,NA,80.99,80.23,81.48,79.99,80.92,81.78,83.02,84.2,85.11,NA,NA,NA,NA,"Lower middle income"
"NGA","Nigeria","NY.GNP.PCAP.CD","GNI per capita (Atlas $)",0,0,260,270,280,240,220,210,250,280,270,270,270,320,350,420,540,630,840,970,1170,1190,1180,NA,"Lower middle income"
"NGA","Nigeria","AG.YLD.CREL.KG","Cereal yield (kg per hectare)",0,0,1147.9,1094,1163.9,1153,1132.2,1210.4,1220.3,1182.7,1201.8,1239.2,1171.4,1233.5,1255.2,1308.8,1372.8,1421.6,1507.4,1399.8,1598.4,1528,NA,NA,"Lower middle income"
"NGA","Nigeria","SP.URB.GROW","Urban population growth (annual %)",0,1,4.51,4.48,4.41,4.34,4.28,4.22,4.17,4.13,4.1,4.08,4.08,4.14,4.14,4.13,4.11,4.09,4.03,4.01,4,3.98,3.97,NA,"Lower middle income"
"NGA","Nigeria","EG.USE.PCAP.KG.OE","Energy use per capita (kilograms of oil equivalent)",0,0,723.53,738.5,754.58,749.65,712.91,727.2,735.17,731.36,697.27,724.18,726.14,733.86,744.82,740.46,740.6,745.22,733.49,720.66,735.88,700.71,NA,NA,"Lower middle income"
"NGA","Nigeria","SP.POP.GROW","Population growth (annual %)",0,1,2.51,2.46,2.43,2.4,2.37,2.36,2.34,2.33,2.33,2.35,2.38,2.41,2.44,2.46,2.47,2.48,2.48,2.49,2.5,2.51,2.52,NA,"Lower middle income"
"NGA","Nigeria","EG.USE.COMM.GD.PP.KD","Energy use per units of GDP (kg oil eq./$1,000 of 2005 PPP $)",0,1,510.6,509.91,518.69,516.45,502.44,511.93,507.95,503.61,482.38,507.31,494.23,496.27,508.25,469.5,435.21,425.92,404.67,382.92,378.2,345.1,NA,NA,"Lower middle income"
"NGA","Nigeria","NY.GDP.MKTP.CD","GDP ($)",0,0,28472471050.91,27313352201.78,32710369045.79,21352759381.9,23663389441.47,28108826037.52,35299150000,36229368991.87,32143818181.82,34776040200.13,45983600313.28,47999775242.51,59116847820.74,67656023323.77,87845420491.91,112248609249.75,146867334823.52,165920866365.38,207117912034.15,168567245570.91,193668738106.96,NA,"Lower middle income"
"NGA","Nigeria","BX.KLT.DINV.WD.GD.ZS","Foreign direct investment, net inflows (% of GDP)",0,1,2.06,2.61,2.74,6.3,8.28,3.84,4.51,4.25,3.27,2.89,2.48,2.48,3.17,2.96,2.13,4.44,3.31,3.64,3.96,5.08,3.12,NA,"Lower middle income"
"NGA","Nigeria","ER.LND.PTLD.ZS","Nationally terrestrial protected areas (% of total land area)",0,1,11.57,12.78,12.78,12.78,12.78,12.78,12.78,12.78,12.78,12.84,12.84,12.84,12.84,12.84,12.84,12.84,12.84,12.84,12.84,12.84,NA,NA,"Lower middle income"
"NGA","Nigeria","EN.URB.MCTY.TL.ZS","Population in urban agglomerations >1million (%)",0,0,12.18,12.44,12.62,12.72,12.83,12.95,13.07,13.2,13.33,13.46,13.59,13.73,13.86,13.99,14.13,14.27,14.42,14.57,14.73,14.88,15.03,NA,"Lower middle income"
"NGA","Nigeria","SP.POP.TOTL","Population",0,0,97552057,99986136,102444773,104931559,107452627,110014688,112618306,115268715,117983368,120784408,123688536,126704722,129832447,133067097,136399438,139823340,143338939,146951477,150665730,154488072,158423182,NA,"Lower middle income"
"NIC","Nicaragua","EN.ATM.CO2E.PC","CO2 emissions per capita (metric tons)",0,1,0.64,0.49,0.58,0.52,0.56,0.61,0.62,0.65,0.7,0.73,0.72,0.74,0.73,0.78,0.77,0.73,0.77,0.81,0.77,NA,NA,NA,"Lower middle income"
"NIC","Nicaragua","EN.ATM.CO2E.PP.GD.KD","CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",0,1,340.18,266.61,319.74,296.89,318.87,334.33,324.13,334.03,351.46,348.07,338.07,343.45,338.93,356.66,340.48,313.76,321.26,329.81,308.17,NA,NA,NA,"Lower middle income"
"NIC","Nicaragua","SP.URB.TOTL","Urban population",0,0,2155176.83,2216755.07,2281818.21,2348882.5,2415768.15,2480816.4,2543602.33,2604426.5,2663224.59,2720129.96,2775316.09,2828660.07,2880243.7,2930759.79,2981156.28,3032203.82,3086263.47,3141239.05,3197626.39,3255973.15,3316617.4,NA,"Lower middle income"
"NIC","Nicaragua","NY.GNP.PCAP.CD","GNI per capita (Atlas $)",0,0,310,220,240,300,410,520,660,670,670,700,730,740,730,760,830,890,940,990,1050,1050,1090,NA,"Lower middle income"
"NIC","Nicaragua","SE.PRM.CMPT.ZS","Primary completion rate, total (% of relevant age group)",0,0,39.16,42.08,44.13,48.2,53.42,49.23,NA,NA,NA,67.06,65.79,66.16,72.69,71.14,71.12,74.03,73.79,74.6,74.54,NA,NA,NA,"Lower middle income"
"NIC","Nicaragua","EG.USE.PCAP.KG.OE","Energy use per capita (kilograms of oil equivalent)",0,0,507.83,512.13,518.09,500.88,497.92,504.22,510.47,527.57,513.3,528.07,536,537.49,552.93,587.3,612.43,611.88,622.99,551.14,540.81,540.32,NA,NA,"Lower middle income"
"NIC","Nicaragua","EN.ATM.CO2E.KT","CO2 emissions, total (KtCO2)",0,1,2643.91,2068.19,2489.89,2302.88,2555.9,2838.26,2926.27,3135.28,3421.31,3626.66,3667,3835.68,3813.68,4114.37,4136.38,3975.03,4239.05,4510.41,4330.73,NA,NA,NA,"Lower middle income"
"NIC","Nicaragua","SP.POP.GROW","Population growth (annual %)",0,1,2.24,2.36,2.44,2.44,2.36,2.21,2.05,1.92,1.79,1.67,1.57,1.47,1.37,1.3,1.27,1.27,1.27,1.27,1.28,1.32,1.36,NA,"Lower middle income"
